geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
05000US30063,"Missoula County, Montana",2013,27.541706,3.4278181,,,,,,,,,,,,,,,27.554333,3.5018234,27.324751,86.706459,,,,,,,27.46286,3.4906945
05000US30063,"Missoula County, Montana",2014,22.5035,2.6970649,,,,,,,,,,,,,,,21.204536,2.6874075,40.402298,43.541481,,,,,,,21.866404,2.7280624
05000US30063,"Missoula County, Montana",2015,23.838375,3.3153315,,,,,,,,,,,,,,,21.903059,3.101954,43.641003,43.540886,,,,,,,21.907185,3.0594046
05000US30063,"Missoula County, Montana",2016,23.978624,3.2210183,,,,,,,,,,,,,,,24.819544,3.378902,5.887372,107.73463,,,,,,,24.768465,3.3715236
05000US30063,"Missoula County, Montana",2017,18.921993,2.8575571,,,,,,,,,,,,,,,17.107382,2.721802,44.536884,46.453728,,,,,,,16.788773,2.6739669
05000US30111,"Yellowstone County, Montana",2009,24.495552,2.5851834,,,,,,,,,72.932335,15.134766,22.870358,2.7879961,,,21.967352,2.4484918,47.797173,29.621563,,,,,,,22.9354,2.5225635
05000US30111,"Yellowstone County, Montana",2010,21.85071,2.1268313,,,,,,,,,,,,,,,22.021868,2.2212758,19.867329,37.568916,,,,,,,21.775351,2.1859057
05000US30111,"Yellowstone County, Montana",2011,30.547909,2.7416952,77.48069,15.70929,,,,,,,28.495888,7.0937114,30.648794,2.8935804,,,28.455034,2.9183214,47.26553,30.539066,,,,,,,28.245609,2.7390931
05000US30111,"Yellowstone County, Montana",2012,23.940281,1.9555018,26.853582,11.864506,,,,,,,53.112583,14.649899,22.783381,2.1483188,,,22.349817,2.0117769,38.935722,24.087978,,,,,,,22.782457,2.0354323
05000US30111,"Yellowstone County, Montana",2013,24.173944,2.1141942,66.625153,11.160555,,,,,,,43.937576,16.294886,23.737883,2.2010956,,,21.508158,2.331811,51.718063,27.352655,,,,,53.435116,18.11076,21.59417,2.2755694
05000US30111,"Yellowstone County, Montana",2014,23.084063,2.2467554,74.208954,16.781563,,,,,,,38.49519,17.499657,22.602346,2.3961284,,,20.208546,2.2510259,54.254318,26.97472,,,,,,,20.599661,2.185849
05000US30111,"Yellowstone County, Montana",2015,20.825588,1.7817177,,,,,,,,,44.630283,16.406328,20.106382,1.9337833,,,19.301527,1.8779695,36.368893,23.966034,,,,,,,19.756334,1.8383937
05000US30111,"Yellowstone County, Montana",2016,19.021412,2.1244912,,,,,,,,,,,,,,,18.81139,2.1557765,21.576103,37.899273,,,,,,,18.490047,2.1076946
05000US30111,"Yellowstone County, Montana",2017,23.308823,2.2465811,59.140568,15.014463,,,,,,,19.536423,8.8668404,23.47768,2.3757548,,,21.655497,2.3863018,37.565414,26.46114,,,,,,,21.240116,2.3088081
05000US31055,"Douglas County, Nebraska",2009,26.779202,1.1840955,43.377483,24.969917,,,12.657167,6.4920077,66.55545,5.0216765,30.034319,5.4878497,26.509821,1.3634524,,,21.09466,1.2347571,46.548458,5.4688702,28.130705,6.5943584,29.181931,5.6147418,32.22398,10.637221,21.535666,1.2239692
05000US31055,"Douglas County, Nebraska",2010,27.454769,1.230764,,,,,14.895947,10.422158,62.546665,3.3713124,40.028877,5.2102361,26.149479,1.4827683,,,20.342163,1.2566814,49.703243,5.5467887,40.466785,11.527363,50.440342,8.302516,59.680641,11.519745,21.923841,1.2462789
05000US31055,"Douglas County, Nebraska",2011,27.459404,1.1603717,,,,,8.3309145,5.3265104,54.535561,3.669172,44.581112,4.7751884,25.662893,1.4105668,,,21.553097,1.3104773,45.548363,5.194593,52.387905,7.9020286,52.977383,6.7490048,54.63615,12.955406,22.624254,1.258455
05000US31055,"Douglas County, Nebraska",2012,30.540804,1.0371845,,,,,14.116251,4.9240189,64.730492,3.3933539,47.122334,5.3764949,28.879917,1.2836092,,,23.435589,1.0291612,52.02552,3.8977768,64.330482,9.5133152,61.729164,8.2295771,50.210262,14.478864,24.028196,1.0191072
05000US31055,"Douglas County, Nebraska",2013,26.551554,1.2029008,,,,,12.201514,4.7325544,60.987675,4.172555,36.991253,5.0628996,25.49172,1.4400041,,,20.638403,1.1678364,45.573383,5.4364376,40.676567,10.609711,49.249367,8.9996367,56.93161,13.653332,21.985165,1.2222173
05000US31055,"Douglas County, Nebraska",2014,28.385588,1.0661898,24.807903,8.2745743,,,33.617626,9.2703199,65.98243,4.4311514,32.073662,4.6121507,28.022476,1.2618699,,,22.951475,1.105997,45.894711,4.8035731,37.837837,11.778159,36.540352,7.4340625,35.533218,9.5588827,23.669533,1.0877619
05000US31055,"Douglas County, Nebraska",2015,25.559324,.95441329,50.190598,15.935699,,,11.000226,3.9628983,54.721737,3.9786258,43.396706,4.9730549,23.765001,1.1881915,,,19.495148,.99328375,44.09977,4.0614791,40.41721,12.107369,42.007343,8.5880718,44.058296,11.948581,21.788706,1.0676489
05000US31055,"Douglas County, Nebraska",2016,26.683771,1.0739086,,,,,10.991735,3.6552858,61.994141,4.4675913,31.57596,3.6928301,26.17861,1.2508132,,,21.879568,1.1540252,41.746719,5.1585255,36.971405,10.087665,36.535664,6.0319495,36.070507,6.2748566,22.522949,1.1052353
05000US31055,"Douglas County, Nebraska",2017,26.108461,1.0022655,73.170731,13.947445,,,19.713894,7.2335577,61.924957,5.1638322,37.057259,4.1830206,24.798046,1.2453851,,,19.645651,.95007205,44.650166,3.7172251,49.482937,11.843163,43.540527,8.8622007,35.014839,12.886888,21.291328,.92126715
05000US31109,"Lancaster County, Nebraska",2009,23.595554,1.8743902,,,,,,,51.404961,13.195865,29.586899,10.966385,23.350863,2.0060391,,,22.28701,1.9728028,34.63818,23.096792,,,,,,,22.693342,1.944693
05000US31109,"Lancaster County, Nebraska",2010,21.016623,1.4099194,,,,,18.925831,9.08008,39.537956,17.219545,60.415249,8.3224792,19.309502,1.5603719,,,18.513737,1.5452409,40.583324,14.351174,,,,,60.869564,18.579874,20.059214,1.4433651
05000US31109,"Lancaster County, Nebraska",2011,25.138096,1.5968491,,,,,31.551447,11.990036,77.402901,9.9724131,47.479675,11.254578,23.922501,1.8205047,,,21.328068,1.5881956,50.11623,11.365204,,,,,,,22.193563,1.5872747
05000US31109,"Lancaster County, Nebraska",2012,20.825315,1.2996905,,,,,10.568087,4.7385736,53.541767,9.6040764,30.754353,8.4598331,20.285259,1.4577328,,,18.545347,1.2229598,35.539738,10.662503,,,,,51.808315,15.781806,18.954702,1.2697006
05000US31109,"Lancaster County, Nebraska",2013,22.769239,1.505246,,,,,9.0869179,4.2532387,69.630997,13.874141,34.010002,8.170249,22.204485,1.6455803,,,20.277588,1.4882451,39.155472,13.383309,27.959547,10.972321,37.284233,11.922692,54.211662,26.021618,20.339657,1.4787433
05000US31109,"Lancaster County, Nebraska",2014,24.40476,1.4323574,,,,,9.5649052,4.1771965,55.327702,7.9632988,50.601376,9.3736448,23.07737,1.5994231,,,21.664352,1.7245529,42.059822,13.821654,,,,,55.209351,19.40303,22.889935,1.6025064
05000US31109,"Lancaster County, Nebraska",2015,24.114668,1.5838301,,,,,12.140834,4.66009,49.635036,11.662105,46.440453,6.8742623,23.105719,1.7015107,,,22.551836,1.6804698,35.686653,17.205227,,,,,50.495052,20.09387,23.364853,1.6163683
05000US31109,"Lancaster County, Nebraska",2016,22.328585,1.740407,,,,,17.575758,6.1763468,60.954815,13.751215,40.663033,8.9045868,21.086376,1.9723048,,,19.49309,1.6850809,38.587055,14.051928,,,,,32.054794,10.793285,20.407286,1.7215736
05000US31109,"Lancaster County, Nebraska",2017,22.964222,1.5602821,,,,,8.0703888,4.0977964,50.067204,16.808929,51.722126,10.865609,21.582623,1.7443932,,,20.524038,1.5726291,38.26992,13.780038,,,,,58.064514,16.376621,21.578587,1.5541407
05000US31153,"Sarpy County, Nebraska",2009,19.292849,1.9712766,,,,,,,66.906944,18.09967,17.082453,7.1674099,19.423903,2.1290193,,,17.654453,1.9901273,31.887335,21.41728,,,,,10.526316,42.03109,17.526644,1.9392242
05000US31153,"Sarpy County, Nebraska",2010,18.066374,1.8863635,,,,,,,34.797108,10.769404,,,,,,,16.164865,1.9639966,29.69766,17.119614,,,,,,,16.303528,1.9246385
05000US31153,"Sarpy County, Nebraska",2011,17.405191,1.6295224,,,,,,,,,26.482811,11.697443,16.8305,1.8963681,,,16.99811,1.5804557,20.389805,17.603952,,,,,,,17.687124,1.6625888
05000US31153,"Sarpy County, Nebraska",2012,22.216629,1.7892113,,,,,,,32.789116,11.522627,41.349812,11.276475,20.79669,2.1226492,,,19.508436,1.9315662,36.235802,14.108591,,,,,61.676262,20.551439,19.990576,1.8549337
05000US31153,"Sarpy County, Nebraska",2013,21.94836,1.9916806,,,,,,,41.990845,11.585706,28.392685,10.642695,21.625015,2.163969,,,20.412355,1.9093451,33.691113,21.127926,,,,,,,20.896381,1.9577198
05000US31153,"Sarpy County, Nebraska",2014,20.72143,1.5729511,,,,,27.54159,9.5667286,30.75765,10.402572,,,,,,,19.481138,1.6951226,27.607361,13.458236,,,,,,,20.208733,1.636072
05000US31153,"Sarpy County, Nebraska",2015,19.424953,1.7015336,,,,,,,38.347782,14.586451,31.009335,7.7131724,18.537392,1.9341869,,,17.085709,1.6562482,32.902863,13.984917,,,,,41.28788,25.847044,18.051785,1.6251578
05000US31153,"Sarpy County, Nebraska",2016,23.346556,1.9280324,,,,,23.123732,16.402601,36.943523,13.683716,34.335754,9.7300282,22.579678,2.1865158,,,21.471092,1.9071009,34.371292,16.739424,,,,,49.167484,17.53347,22.198536,1.8733011
05000US31153,"Sarpy County, Nebraska",2017,17.744917,1.6255696,,,,,,,46.040375,14.069345,22.772829,7.8180709,17.339588,1.8728005,,,15.690979,1.7101115,30.031902,14.488846,,,,,,,16.460457,1.6415665
05000US32003,"Clark County, Nevada",2009,30.159191,.71247637,25.536118,7.1868091,28.049931,2.3286231,27.877987,2.3814156,48.828705,2.3911171,34.832623,1.617529,28.561491,1.1213374,30.681318,10.55393,25.066677,.90773737,36.368866,1.8251112,34.018612,4.028749,33.883034,3.037688,33.649845,4.5022988,27.77916,.81410921
05000US32003,"Clark County, Nevada",2010,31.041931,.68705297,55.099712,11.838597,29.464266,2.4611416,29.587778,2.5260828,51.491219,2.5056605,38.071625,1.5701462,28.706635,1.0810944,28.318369,9.5166273,23.776773,.88433212,39.451172,1.6261737,35.884686,2.6938009,37.74118,2.2899611,42.484333,4.3381333,27.359148,.79994994
05000US32003,"Clark County, Nevada",2011,31.608883,.88245797,51.834553,10.060669,29.349173,2.996985,28.652386,3.0982957,50.182945,2.6812327,37.918369,1.9195338,29.544577,1.3495368,37.39003,11.379122,25.2033,1.1827673,38.97506,2.2138503,39.23653,3.9974973,39.793392,3.1774282,41.333454,4.4520683,27.960999,1.0227332
05000US32003,"Clark County, Nevada",2012,33.932079,.72254419,44.827587,6.0728993,30.012468,2.4852793,28.604347,2.4534745,58.134651,3.0997252,40.300037,1.43083,31.696039,1.1219559,49.271435,13.196974,26.239098,.91329002,42.359821,1.6358128,43.191711,2.2514956,43.570526,2.0591068,44.707542,4.673224,29.253384,.80885607
05000US32003,"Clark County, Nevada",2013,30.318117,.62506068,25.754061,7.7824583,22.423365,1.6514801,20.58037,1.5965363,53.615524,2.5346096,36.444901,1.3172001,28.131401,.99910033,52.30238,10.949105,24.079113,.86781186,36.95826,1.4470869,39.537144,1.9456288,37.634693,1.7499298,30.783268,3.822897,26.517469,.76434827
05000US32003,"Clark County, Nevada",2014,32.590096,.73645157,36.609337,11.00603,24.873669,1.8652115,24.358793,1.9168261,56.785767,2.4023793,41.274799,1.7133319,29.363266,1.2261372,32.871212,7.8987465,23.944714,.94559801,41.337086,1.6258128,43.780991,2.8577132,43.643917,2.4340334,43.16114,4.4566488,27.699379,.83722669
05000US32003,"Clark County, Nevada",2015,32.658924,.70344502,55.387688,7.7085137,28.686718,1.8577656,29.320726,1.9377284,54.881485,2.4975646,38.641182,1.4406757,30.485388,1.1123546,20.197905,6.8656883,25.453815,.8897717,39.980656,1.5755346,37.783195,2.0899026,38.651993,1.8582357,41.719112,3.9892991,28.545662,.83317488
05000US32003,"Clark County, Nevada",2016,32.533817,.68819487,37.331333,7.8249874,28.704473,1.9846363,27.26874,2.0151,54.301369,2.3867381,40.208668,1.5153563,29.656509,1.126043,46.8498,8.727396,23.752882,.85319841,40.716282,1.4511396,42.550175,2.4705582,43.514835,2.1855383,46.08873,4.5735707,27.428976,.79354101
05000US32003,"Clark County, Nevada",2017,32.040573,.76329422,53.562469,6.5162239,27.06472,1.8930322,26.912546,1.946588,56.905048,2.6833992,39.562115,1.5621867,29.214567,1.2230248,29.043743,7.8602619,23.442005,.78285682,40.196014,1.570182,45.539757,2.0425613,43.035381,1.786271,33.55471,3.4909058,25.913727,.80928707
05000US32031,"Washoe County, Nevada",2009,26.917727,1.5699525,32.01107,12.709996,,,18.752293,4.8054276,41.142349,12.354332,37.506523,4.1738672,24.764454,2.1063852,,,24.230484,1.8096646,34.136475,7.2812395,33.364838,9.6637592,35.712032,7.5535059,40.437679,11.858685,26.286522,1.6967276
05000US32031,"Washoe County, Nevada",2010,26.856279,1.6047165,47.860962,10.965293,,,25.637993,6.8433061,64.399185,15.059439,36.383751,4.043519,24.657417,2.2208626,,,23.178844,1.7631352,35.851433,6.691741,30.204657,9.6862335,32.789593,7.5618396,36.436039,12.201758,25.250181,1.6733404
05000US32031,"Washoe County, Nevada",2011,25.78607,1.8493195,43.374741,7.884656,,,17.635532,5.8831944,54.730328,18.049316,38.208183,5.4703074,22.848886,2.6804461,,,21.587381,1.7028153,36.454166,7.1457515,45.504799,7.794652,45.854485,6.426271,47.061775,9.7975683,23.229725,1.7787606
05000US32031,"Washoe County, Nevada",2012,28.557739,1.3179286,59.140438,13.000891,,,27.617014,5.8889303,39.674522,15.224351,34.537975,3.4765444,27.042761,1.8977463,,,25.781414,1.4752246,35.208179,5.4196281,36.778797,5.3072767,36.609955,4.7445226,36.036034,10.431436,27.230042,1.4833817
05000US32031,"Washoe County, Nevada",2013,26.65506,1.4750236,55.981739,8.9390936,,,23.628885,5.9371824,37.091724,9.3090105,34.538635,4.1402698,24.583328,2.193846,,,23.254618,1.6558744,34.622334,5.9210234,48.117069,8.6875248,41.716625,6.6037192,25.704044,6.1633968,24.557331,1.5750881
05000US32031,"Washoe County, Nevada",2014,25.401148,1.471835,52.425777,8.5965528,,,24.343016,5.2632699,45.995289,11.513339,36.194942,3.7295208,22.667459,2.1074903,,,21.432518,1.5753719,34.506973,5.7995286,34.795113,7.7892222,31.651936,5.4787488,26.161575,5.9475102,23.990082,1.5763918
05000US32031,"Washoe County, Nevada",2015,28.306562,1.2031082,57.282913,8.3696728,33.264118,5.7429571,32.314606,6.1300197,31.253391,13.072989,39.445774,3.6545568,25.460608,1.8306332,44.808743,14.507763,23.618473,1.4533203,38.177101,4.30826,43.283325,6.6672907,38.673313,4.9333935,30.872482,6.3714094,26.254103,1.4070426
05000US32031,"Washoe County, Nevada",2016,24.244471,1.3122684,31.486368,6.5106297,,,16.134062,5.0333381,39.262901,12.1466,39.055813,3.506628,20.580704,1.9044071,,,20.176001,1.3780071,34.319885,5.3288121,53.122158,6.6147985,45.303162,5.380435,26.678699,7.2836504,22.087578,1.3922458
05000US32031,"Washoe County, Nevada",2017,25.051693,1.3618915,60.905045,13.514262,31.288153,5.8905182,28.03606,6.1261115,55.510818,14.453119,31.445488,3.631336,23.215897,2.0706794,56.420769,20.142685,20.817045,1.5265223,33.969898,4.9393439,39.762218,7.2596288,33.098728,5.2893205,20.342793,6.7055044,22.463179,1.4929962
05000US33005,"Cheshire County, New Hampshire",2009,17.100788,2.3814359,,,,,,,,,,,,,,,17.278088,2.4470737,10.526316,131.36891,,,,,,,17.16843,2.4338036
05000US33005,"Cheshire County, New Hampshire",2010,26.374516,3.4082749,,,,,,,,,,,,,,,24.921207,3.3991621,59.311222,79.918312,,,,,,,24.901585,3.3962157
05000US33005,"Cheshire County, New Hampshire",2011,20.610037,2.6448114,,,,,,,,,,,,,,,20.471491,2.6359284,25.536064,131.35771,,,,,,,20.403257,2.6265042
05000US33005,"Cheshire County, New Hampshire",2012,23.448715,2.9125738,,,,,,,,,,,,,,,24.090555,3.0336845,9.5295534,97.69133,,,,,,,23.980829,3.0174787
05000US33005,"Cheshire County, New Hampshire",2013,27.058025,3.641108,,,,,,,,,,,,,,,27.14043,3.6643834,22.662889,282.9791,,,,,,,27.126364,3.6582537
05000US33005,"Cheshire County, New Hampshire",2014,23.14728,2.7771902,,,,,,,,,,,,,,,21.697771,2.7395773,54.86425,63.992489,,,,,,,22.52289,2.7903049
05000US33005,"Cheshire County, New Hampshire",2015,16.65395,2.3354714,,,,,,,,,,,,,,,17.040535,2.4091458,4.4404974,111.84694,,,,,,,17.145422,2.4061513
05000US33005,"Cheshire County, New Hampshire",2016,23.035666,3.3206329,,,,,,,,,,,,,,,23.129173,3.3615994,19.093079,204.62476,,,,,,,23.054482,3.362
05000US33005,"Cheshire County, New Hampshire",2017,19.620977,2.9355335,,,,,,,,,,,,,,,19.265732,2.9725726,34.216869,161.99709,,,,,,,19.347292,2.9783475
05000US33009,"Grafton County, New Hampshire",2009,15.567611,2.0058219,,,,,,,,,,,,,,,15.48334,2.0082018,18.241041,89.861771,,,,,,,15.37834,1.9939486
05000US33009,"Grafton County, New Hampshire",2010,20.136536,2.3010302,,,,,,,,,,,,,,,19.484123,2.3318636,34.260288,59.332878,,,,,,,19.612751,2.2907774
05000US33009,"Grafton County, New Hampshire",2011,17.994505,2.1076515,,,,,,,,,,,,,,,18.318787,2.1455555,9.1478701,86.104729,,,,,,,18.459091,2.1739957
05000US33009,"Grafton County, New Hampshire",2012,23.041939,2.4278719,,,,,,,,,,,,,,,22.144522,2.4946105,34.308842,39.640575,,,,,,,23.234669,2.5503972
05000US33009,"Grafton County, New Hampshire",2013,21.456783,2.6833172,,,,,,,,,,,,,,,20.864,2.6876843,33.941235,77.223778,,,,,,,21.257957,2.7135427
05000US33009,"Grafton County, New Hampshire",2014,19.796797,2.7175791,,,,,,,,,,,,,,,20.081739,2.822731,13.704072,87.944244,,,,,,,20.13302,2.8168008
05000US33009,"Grafton County, New Hampshire",2015,17.962404,2.6239269,,,,,,,,,,,,,,,16.80809,2.5864189,33.199196,44.616516,,,,,,,17.188831,2.6149652
05000US33009,"Grafton County, New Hampshire",2016,20.281134,3.5520732,,,,,,,,,,,,,,,20.519255,3.7850783,16.546185,84.836761,,,,,,,20.677896,3.7872515
05000US33009,"Grafton County, New Hampshire",2017,13.810446,1.9410309,,,,,,,,,,,,,,,13.187307,1.9373641,33.385582,51.951035,,,,,,,13.647617,1.9166648
05000US33011,"Hillsborough County, New Hampshire",2009,23.036488,1.3264942,,,,,8.1656342,4.9832687,35.443039,13.014894,56.802803,8.8610153,21.528826,1.4663695,,,21.578854,1.3591554,36.852009,17.203102,68.014328,10.679271,51.840168,9.5622549,16.685205,9.8955822,22.377352,1.3255548
05000US33011,"Hillsborough County, New Hampshire",2010,21.361784,1.1634063,,,,,9.1380806,4.0774341,62.611015,9.1872816,50.531166,8.5832548,19.934483,1.3209718,,,19.321421,1.28468,37.709614,12.654532,,,,,37.577641,17.096239,20.573524,1.2744492
05000US33011,"Hillsborough County, New Hampshire",2011,22.306023,1.3407753,,,,,14.098973,7.4306617,67.34597,16.781012,54.055416,9.6823578,21.035227,1.4658401,,,20.249094,1.3468733,40.457142,15.761237,,,,,18.050541,8.2791042,21.468246,1.3956574
05000US33011,"Hillsborough County, New Hampshire",2012,22.062189,1.3251668,,,,,8.2910757,3.7882876,50.230206,9.0893183,57.795387,9.1604223,20.490561,1.479353,,,20.161165,1.3838993,37.35239,14.85672,,,,,26.23106,12.075767,21.345936,1.3292841
05000US33011,"Hillsborough County, New Hampshire",2013,24.385063,1.4819311,,,,,8.5918207,4.840704,48.377895,12.719305,25.682867,6.3867359,24.311762,1.6074963,,,23.77836,1.535991,28.876495,16.524405,,,,,29.910046,11.161723,24.070797,1.5083624
05000US33011,"Hillsborough County, New Hampshire",2014,22.736977,1.2039434,,,,,,,37.122181,10.445053,46.215405,7.6665821,21.285934,1.381767,,,21.332621,1.2601414,32.238132,12.005245,69.739479,16.78854,49.894516,10.165091,39.165764,13.041689,22.262766,1.2680041
05000US33011,"Hillsborough County, New Hampshire",2015,22.737761,1.3103026,,,,,4.9226885,3.723901,30.386051,10.715212,42.390453,7.5213814,21.717495,1.4444234,,,21.966276,1.4147249,28.965578,15.980615,,,,,34.086445,9.1152563,22.998148,1.413836
05000US33011,"Hillsborough County, New Hampshire",2016,22.134607,1.2713077,,,,,8.484849,4.2403331,35.521473,13.32888,47.83997,7.5476141,20.780607,1.4167818,,,20.760294,1.2833062,32.619629,13.890217,,,,,51.430386,13.569796,21.924517,1.3616307
05000US33011,"Hillsborough County, New Hampshire",2017,23.970762,1.5619032,,,,,12.367839,4.2175574,48.209824,15.780952,40.96822,8.020236,22.949181,1.7403712,,,22.696945,1.6675407,32.517632,15.834599,,,,,50.107529,16.619297,23.289061,1.5990958
05000US33013,"Merrimack County, New Hampshire",2009,18.219112,1.8418961,,,,,,,,,,,,,,,17.292715,1.8482778,53.396027,49.286442,,,,,,,17.768618,1.8716723
05000US33013,"Merrimack County, New Hampshire",2010,20.196047,1.9520305,,,,,,,,,,,,,,,20.276129,1.9754574,18.281036,68.416557,,,,,,,20.230888,1.943036
05000US33013,"Merrimack County, New Hampshire",2011,18.806782,2.0281785,,,,,,,,,,,,,,,18.711454,2.1412001,20.393013,50.311806,,,,,,,18.509384,2.1178107
05000US33013,"Merrimack County, New Hampshire",2012,22.639124,1.7755034,,,,,,,,,,,,,,,22.677889,1.7821838,21.804966,55.755138,,,,,,,22.795164,1.7638491
05000US33013,"Merrimack County, New Hampshire",2013,19.769045,2.0606081,,,,,,,,,,,,,,,19.667431,2.0649018,22.293447,73.035416,,,,,,,19.778341,2.1049418
05000US33013,"Merrimack County, New Hampshire",2014,20.363314,2.0892818,,,,,,,,,,,,,,,20.198969,2.0669472,25.347507,88.446136,,,,,,,20.284937,2.0552964
05000US33013,"Merrimack County, New Hampshire",2015,22.202877,2.0188107,,,,,,,,,,,,,,,22.728569,1.9876968,11.4735,61.425549,,,,,,,22.68598,2.0353799
05000US33013,"Merrimack County, New Hampshire",2016,21.867516,2.0223451,,,,,,,,,,,,,,,21.846651,2.1214962,22.412563,77.815208,,,,,,,21.816368,2.0682681
05000US33013,"Merrimack County, New Hampshire",2017,19.051664,2.0977528,,,,,,,,,,,,,,,17.692501,1.818751,34.615387,30.376541,,,,,,,17.578201,1.7993891
05000US33015,"Rockingham County, New Hampshire",2009,18.697674,1.4604402,,,,,,,,,,,,,,,18.377079,1.4910812,24.571709,38.138306,,,,,,,18.507349,1.4925449
05000US33015,"Rockingham County, New Hampshire",2010,15.804232,1.3789423,,,,,,,,,,,,,,,15.272435,1.3410281,27.90218,42.180199,,,,,,,15.48934,1.3280114
05000US33015,"Rockingham County, New Hampshire",2011,18.117125,1.3791388,,,,,,,,,,,,,,,18.339035,1.4330633,13.552255,42.58292,,,,,,,18.538452,1.424485
05000US33015,"Rockingham County, New Hampshire",2012,18.685499,1.5500202,,,,,,,,,,,,,,,18.496878,1.558912,22.609402,46.102188,,,,,,,18.373436,1.5486293
05000US33015,"Rockingham County, New Hampshire",2013,17.985613,1.4056094,,,,,,,,,,,,,,,18.136484,1.4750909,15.384616,36.44717,,,,,,,17.933844,1.4577558
05000US33015,"Rockingham County, New Hampshire",2014,19.416368,1.5008173,,,,,,,,,28.085106,13.823605,19.290989,1.5375005,,,19.364128,1.5832165,20.456854,44.349186,,,,,28.08783,17.332294,19.342119,1.5659418
05000US33015,"Rockingham County, New Hampshire",2015,20.409904,1.5880134,,,,,,,,,,,,,,,20.656031,1.5989698,16.165981,40.458324,,,,,,,20.504755,1.5814487
05000US33015,"Rockingham County, New Hampshire",2016,19.430763,1.4278134,,,,,17.349857,17.222542,,,29.688248,11.813375,19.158367,1.5042971,,,19.368721,1.4334912,20.512234,36.122505,,,,,,,19.538519,1.450529
05000US33015,"Rockingham County, New Hampshire",2017,18.931242,1.471199,,,,,,,,,38.620689,15.585049,18.480413,1.5537387,,,18.731617,1.4705099,22.099779,33.672081,,,,,,,19.136719,1.4687251
05000US33017,"Strafford County, New Hampshire",2009,17.095636,2.0488939,,,,,,,,,,,,,,,15.687613,2.1361556,39.237789,40.837021,,,,,,,15.960835,2.1180885
05000US33017,"Strafford County, New Hampshire",2010,26.263088,2.881788,,,,,,,,,,,,,,,26.68803,2.9989762,16.776316,98.291969,,,,,,,26.815151,3.0085323
05000US33017,"Strafford County, New Hampshire",2011,24.591631,2.3912048,,,,,,,,,,,,,,,24.69791,2.594239,23.298429,44.909531,,,,,,,24.329765,2.5618675
05000US33017,"Strafford County, New Hampshire",2012,24.673809,2.7528954,,,,,,,,,,,,,,,24.638262,2.8658462,25.278122,69.323524,,,,,,,24.477762,2.8251865
05000US33017,"Strafford County, New Hampshire",2013,23.5847,2.6840518,,,,,,,,,,,,,,,23.202843,2.8981435,29.294935,59.470184,,,,,,,23.418261,2.8120327
05000US33017,"Strafford County, New Hampshire",2014,22.352108,2.5254083,,,,,21.401274,11.954992,,,,,,,,,21.305946,2.5516863,40.335049,54.552628,,,,,,,22.045765,2.5809133
05000US33017,"Strafford County, New Hampshire",2015,22.457514,2.5372188,,,,,,,,,,,,,,,21.674112,2.6035254,32.616825,45.14922,,,,,,,22.167469,2.5883925
05000US33017,"Strafford County, New Hampshire",2016,15.668188,1.8822668,,,,,,,,,,,,,,,14.252072,1.9124817,32.508118,28.49893,,,,,,,14.415736,1.8941801
05000US33017,"Strafford County, New Hampshire",2017,23.042109,2.715174,,,,,,,,,,,,,,,22.217772,2.568054,32.601349,42.593567,,,,,,,22.231024,2.5880725
05000US34001,"Atlantic County, New Jersey",2009,28.549517,1.6841558,,,,,,,64.019325,5.4178309,38.800003,5.1219778,26.827797,2.1834998,,,20.17429,1.8908497,42.890862,4.7302752,40.133095,8.3330812,40.426716,7.9932413,41.200268,18.970675,21.25614,1.8594915
05000US34001,"Atlantic County, New Jersey",2010,29.502234,2.1613243,,,,,18.851774,4.9053326,58.501808,6.7759266,42.774452,7.4272609,27.148346,2.9144104,,,22.437101,2.057122,42.527359,6.6262298,30.929302,9.8274956,38.243744,9.3335991,57.027817,19.185234,24.744743,2.2109437
05000US34001,"Atlantic County, New Jersey",2011,32.864677,1.8841274,,,,,21.045973,6.676825,63.439171,5.0066247,53.514915,7.3573122,29.590538,2.5824554,,,23.389219,1.9333237,49.328873,4.9363155,63.35656,13.536564,55.658501,11.139571,31.313129,12.831305,25.32445,1.9889066
05000US34001,"Atlantic County, New Jersey",2012,33.061581,1.6374066,,,,,22.192181,6.2381787,67.097672,5.4326663,46.861614,5.4037151,30.477169,2.2705824,,,24.744684,1.8925855,47.39917,4.7370663,45.170757,7.6198869,41.400692,6.1056061,33.256485,8.4425325,26.631546,1.9044087
05000US34001,"Atlantic County, New Jersey",2013,34.223534,1.9180931,,,,,19.802141,5.1060052,58.379822,5.891593,59.989059,6.2142501,29.420364,2.6738274,,,24.224108,2.3117054,50.283772,5.4800134,73.02964,13.130193,,,,,29.443312,2.2124577
05000US34001,"Atlantic County, New Jersey",2014,35.080235,1.7517682,,,,,21.957952,4.4906263,66.278603,5.6795578,52.20306,3.7813611,31.289587,2.3974271,,,23.979088,2.191349,51.791084,4.500071,46.078743,8.5609713,47.492134,6.9816566,49.506283,11.671636,28.453156,2.0762722
